t,omega_true,omega_ref,tau_cmd,d_hat,d_true
0.2064,29.8431975,30,0.00313456812,3.73333602e-06,0
0.2065,29.8432276,30,0.00313456812,3.73333602e-06,0
0.2066,29.8432576,30,0.00313456812,3.73333602e-06,0
0.2067,29.8432877,30,0.00313456812,3.73333602e-06,0
0.2068,29.8433177,30,0.00313456812,3.73333602e-06,0
0.2069,29.8433478,30,0.00313456812,3.73333602e-06,0
0.207,29.8433778,30,0.00313456812,3.73333602e-06,0
0.2071,29.8434067,30,0.00312871056,3.58705363e-06,0
0.2072,29.8434356,30,0.00312871056,3.58705363e-06,0
0.2073,29.8434644,30,0.00312871056,3.58705363e-06,0
0.2074,29.8434933,30,0.00312871056,3.58705363e-06,0
0.2075,29.8435222,30,0.00312871056,3.58705363e-06,0
0.2076,29.843551,30,0.00312871056,3.58705363e-06,0
0.2077,29.8435799,30,0.00312871056,3.58705363e-06,0
0.2078,29.8436088,30,0.00312871056,3.58705363e-06,0
0.2079,29.8436377,30,0.00312871056,3.58705363e-06,0
0.208,29.8436665,30,0.00312871056,3.58705363e-06,0
0.2081,29.8436943,30,0.00312308251,3.446503e-06,0
0.2082,29.843722,30,0.00312308251,3.446503e-06,0
0.2083,29.8437497,30,0.00312308251,3.446503e-06,0
0.2084,29.8437775,30,0.00312308251,3.446503e-06,0
0.2085,29.8438052,30,0.00312308251,3.446503e-06,0
0.2086,29.843833,30,0.00312308251,3.446503e-06,0
0.2087,29.8438607,30,0.00312308251,3.446503e-06,0
0.2088,29.8438884,30,0.00312308251,3.446503e-06,0
0.2089,29.8439162,30,0.00312308251,3.446503e-06,0
0.209,29.8439439,30,0.00312308251,3.446503e-06,0
0.2091,29.8439706,30,0.00311767498,3.31145952e-06,0
0.2092,29.8439972,30,0.00311767498,3.31145952e-06,0
0.2093,29.8440239,30,0.00311767498,3.31145952e-06,0
0.2094,29.8440505,30,0.00311767498,3.31145952e-06,0
0.2095,29.8440772,30,0.00311767498,3.31145952e-06,0
0.2096,29.8441039,30,0.00311767498,3.31145952e-06,0
0.2097,29.8441305,30,0.00311767498,3.31145952e-06,0
0.2098,29.8441572,30,0.00311767498,3.31145952e-06,0
0.2099,29.8441838,30,0.00311767498,3.31145952e-06,0
0.21,29.8442105,30,0.00311767498,3.31145952e-06,0
0.2101,29.8442361,30,0.00311247933,3.18170742e-06,0
0.2102,29.8442617,30,0.00311247933,3.18170742e-06,0
0.2103,29.8442873,30,0.00311247933,3.18170742e-06,0
0.2104,29.8443129,30,0.00311247933,3.18170742e-06,0
0.2105,29.8443385,30,0.00311247933,3.18170742e-06,0
0.2106,29.8443641,30,0.00311247933,3.18170742e-06,0
0.2107,29.8443897,30,0.00311247933,3.18170742e-06,0
0.2108,29.8444153,30,0.00311247933,3.18170742e-06,0
0.2109,29.8444409,30,0.00311247933,3.18170742e-06,0
0.211,29.8444666,30,0.00311247933,3.18170742e-06,0
0.2111,29.8444912,30,0.00310748726,3.05703936e-06,0
0.2112,29.8445158,30,0.00310748726,3.05703936e-06,0
0.2113,29.8445404,30,0.00310748726,3.05703936e-06,0
0.2114,29.844565,30,0.00310748726,3.05703936e-06,0
0.2115,29.8445896,30,0.00310748726,3.05703936e-06,0
0.2116,29.8446142,30,0.00310748726,3.05703936e-06,0
0.2117,29.8446388,30,0.00310748726,3.05703936e-06,0
0.2118,29.8446634,30,0.00310748726,3.05703936e-06,0
0.2119,29.844688,30,0.00310748726,3.05703936e-06,0
0.212,29.8447126,30,0.00310748726,3.05703936e-06,0
0.2121,29.8447363,30,0.0031026908,2.93725614e-06,0
0.2122,29.8447599,30,0.0031026908,2.93725614e-06,0
0.2123,29.8447835,30,0.0031026908,2.93725614e-06,0
0.2124,29.8448072,30,0.0031026908,2.93725614e-06,0
0.2125,29.8448308,30,0.0031026908,2.93725614e-06,0
0.2126,29.8448545,30,0.0031026908,2.93725614e-06,0
0.2127,29.8448781,30,0.0031026908,2.93725614e-06,0
0.2128,29.8449017,30,0.0031026908,2.93725614e-06,0
0.2129,29.8449254,30,0.0031026908,2.93725614e-06,0
0.213,29.844949,30,0.0031026908,2.93725614e-06,0
0.2131,29.8449717,30,0.00309808227,2.82216636e-06,0
0.2132,29.8449945,30,0.00309808227,2.82216636e-06,0
0.2133,29.8450172,30,0.00309808227,2.82216636e-06,0
0.2134,29.8450399,30,0.00309808227,2.82216636e-06,0
0.2135,29.8450626,30,0.00309808227,2.82216636e-06,0
0.2136,29.8450853,30,0.00309808227,2.82216636e-06,0
0.2137,29.845108,30,0.00309808227,2.82216636e-06,0
0.2138,29.8451307,30,0.00309808227,2.82216636e-06,0
0.2139,29.8451535,30,0.00309808227,2.82216636e-06,0
0.214,29.8451762,30,0.00309808227,2.82216636e-06,0
0.2141,29.845198,30,0.00309365432,2.71158611e-06,0
0.2142,29.8452198,30,0.00309365432,2.71158611e-06,0
0.2143,29.8452417,30,0.00309365432,2.71158611e-06,0
0.2144,29.8452635,30,0.00309365432,2.71158611e-06,0
0.2145,29.8452853,30,0.00309365432,2.71158611e-06,0
0.2146,29.8453071,30,0.00309365432,2.71158611e-06,0
0.2147,29.845329,30,0.00309365432,2.71158611e-06,0
0.2148,29.8453508,30,0.00309365432,2.71158611e-06,0
0.2149,29.8453726,30,0.00309365432,2.71158611e-06,0
0.215,29.8453944,30,0.00309365432,2.71158611e-06,0
0.2151,29.8454154,30,0.00308939987,2.6053387e-06,0
0.2152,29.8454364,30,0.00308939987,2.6053387e-06,0
0.2153,29.8454573,30,0.00308939987,2.6053387e-06,0
0.2154,29.8454783,30,0.00308939987,2.6053387e-06,0
0.2155,29.8454993,30,0.00308939987,2.6053387e-06,0
0.2156,29.8455203,30,0.00308939987,2.6053387e-06,0
0.2157,29.8455412,30,0.00308939987,2.6053387e-06,0
0.2158,29.8455622,30,0.00308939987,2.6053387e-06,0
0.2159,29.8455832,30,0.00308939987,2.6053387e-06,0
0.216,29.8456041,30,0.00308939987,2.6053387e-06,0
0.2161,29.8456243,30,0.00308531212,2.50325436e-06,0
0.2162,29.8456444,30,0.00308531212,2.50325436e-06,0
0.2163,29.8456646,30,0.00308531212,2.50325436e-06,0
0.2164,29.8456847,30,0.00308531212,2.50325436e-06,0
0.2165,29.8457049,30,0.00308531212,2.50325436e-06,0
0.2166,29.845725,30,0.00308531212,2.50325436e-06,0
0.2167,29.8457452,30,0.00308531212,2.50325436e-06,0
0.2168,29.8457653,30,0.00308531212,2.50325436e-06,0
0.2169,29.8457855,30,0.00308531212,2.50325436e-06,0
0.217,29.8458056,30,0.00308531212,2.50325436e-06,0
0.2171,29.845825,30,0.00308138454,2.40516996e-06,0
0.2172,29.8458443,30,0.00308138454,2.40516996e-06,0
0.2173,29.8458637,30,0.00308138454,2.40516996e-06,0
0.2174,29.8458831,30,0.00308138454,2.40516996e-06,0
0.2175,29.8459024,30,0.00308138454,2.40516996e-06,0
0.2176,29.8459218,30,0.00308138454,2.40516996e-06,0
0.2177,29.8459411,30,0.00308138454,2.40516996e-06,0
0.2178,29.8459605,30,0.00308138454,2.40516996e-06,0
0.2179,29.8459798,30,0.00308138454,2.40516996e-06,0
0.218,29.8459992,30,0.00308138454,2.40516996e-06,0
0.2181,29.8460178,30,0.00307761085,2.31092878e-06,0
0.2182,29.8460364,30,0.00307761085,2.31092878e-06,0
0.2183,29.846055,30,0.00307761085,2.31092878e-06,0
0.2184,29.8460736,30,0.00307761085,2.31092878e-06,0
0.2185,29.8460922,30,0.00307761085,2.31092878e-06,0
0.2186,29.8461108,30,0.00307761085,2.31092878e-06,0
0.2187,29.8461294,30,0.00307761085,2.31092878e-06,0
0.2188,29.846148,30,0.00307761085,2.31092878e-06,0
0.2189,29.8461666,30,0.00307761085,2.31092878e-06,0
0.219,29.8461852,30,0.00307761085,2.31092878e-06,0
0.2191,29.8462031,30,0.00307398503,2.22038023e-06,0
0.2192,29.8462209,30,0.00307398503,2.22038023e-06,0
0.2193,29.8462388,30,0.00307398503,2.22038023e-06,0
0.2194,29.8462567,30,0.00307398503,2.22038023e-06,0
0.2195,29.8462746,30,0.00307398503,2.22038023e-06,0
0.2196,29.8462924,30,0.00307398503,2.22038023e-06,0
0.2197,29.8463103,30,0.00307398503,2.22038023e-06,0
0.2198,29.8463282,30,0.00307398503,2.22038023e-06,0
0.2199,29.846346,30,0.00307398503,2.22038023e-06,0
0.22,29.8463639,30,0.00307398503,2.22038023e-06,0
0.2201,29.8463811,30,0.00307050127,2.13337962e-06,0
0.2202,29.8463983,30,0.00307050127,2.13337962e-06,0
0.2203,29.8464154,30,0.00307050127,2.13337962e-06,0
0.2204,29.8464326,30,0.00307050127,2.13337962e-06,0
0.2205,29.8464498,30,0.00307050127,2.13337962e-06,0
0.2206,29.8464669,30,0.00307050127,2.13337962e-06,0
0.2207,29.8464841,30,0.00307050127,2.13337962e-06,0
0.2208,29.8465013,30,0.00307050127,2.13337962e-06,0
0.2209,29.8465185,30,0.00307050127,2.13337962e-06,0
0.221,29.8465356,30,0.00307050127,2.13337962e-06,0
0.2211,29.8465521,30,0.00306715402,2.04978793e-06,0
0.2212,29.8465686,30,0.00306715402,2.04978793e-06,0
0.2213,29.8465851,30,0.00306715402,2.04978793e-06,0
0.2214,29.8466016,30,0.00306715402,2.04978793e-06,0
0.2215,29.8466181,30,0.00306715402,2.04978793e-06,0
0.2216,29.8466346,30,0.00306715402,2.04978793e-06,0
0.2217,29.8466511,30,0.00306715402,2.04978793e-06,0
0.2218,29.8466676,30,0.00306715402,2.04978793e-06,0
0.2219,29.8466841,30,0.00306715402,2.04978793e-06,0
0.222,29.8467006,30,0.00306715402,2.04978793e-06,0
0.2221,29.8467165,30,0.00306393793,1.96947159e-06,0
0.2222,29.8467323,30,0.00306393793,1.96947159e-06,0
0.2223,29.8467482,30,0.00306393793,1.96947159e-06,0
0.2224,29.846764,30,0.00306393793,1.96947159e-06,0
0.2225,29.8467799,30,0.00306393793,1.96947159e-06,0
0.2226,29.8467957,30,0.00306393793,1.96947159e-06,0
0.2227,29.8468116,30,0.00306393793,1.96947159e-06,0
0.2228,29.8468274,30,0.00306393793,1.96947159e-06,0
0.2229,29.8468433,30,0.00306393793,1.96947159e-06,0
0.223,29.8468591,30,0.00306393793,1.96947159e-06,0
0.2231,29.8468744,30,0.00306084784,1.89230227e-06,0
0.2232,29.8468896,30,0.00306084784,1.89230227e-06,0
0.2233,29.8469048,30,0.00306084784,1.89230227e-06,0
0.2234,29.8469201,30,0.00306084784,1.89230227e-06,0
0.2235,29.8469353,30,0.00306084784,1.89230227e-06,0
0.2236,29.8469505,30,0.00306084784,1.89230227e-06,0
0.2237,29.8469658,30,0.00306084784,1.89230227e-06,0
0.2238,29.846981,30,0.00306084784,1.89230227e-06,0
0.2239,29.8469962,30,0.00306084784,1.89230227e-06,0
0.224,29.8470114,30,0.00306084784,1.89230227e-06,0
0.2241,29.8470261,30,0.00305787884,1.81815666e-06,0
0.2242,29.8470407,30,0.00305787884,1.81815666e-06,0
0.2243,29.8470553,30,0.00305787884,1.81815666e-06,0
0.2244,29.84707,30,0.00305787884,1.81815666e-06,0
0.2245,29.8470846,30,0.00305787884,1.81815666e-06,0
0.2246,29.8470993,30,0.00305787884,1.81815666e-06,0
0.2247,29.8471139,30,0.00305787884,1.81815666e-06,0
0.2248,29.8471285,30,0.00305787884,1.81815666e-06,0
0.2249,29.8471432,30,0.00305787884,1.81815666e-06,0
0.225,29.8471578,30,0.00305787884,1.81815666e-06,0
0.2251,29.8471718,30,0.00305502617,1.74691628e-06,0
0.2252,29.8471859,30,0.00305502617,1.74691628e-06,0
0.2253,29.8472,30,0.00305502617,1.74691628e-06,0
0.2254,29.847214,30,0.00305502617,1.74691628e-06,0
0.2255,29.8472281,30,0.00305502617,1.74691628e-06,0
0.2256,29.8472422,30,0.00305502617,1.74691628e-06,0
0.2257,29.8472562,30,0.00305502617,1.74691628e-06,0
0.2258,29.8472703,30,0.00305502617,1.74691628e-06,0
0.2259,29.8472843,30,0.00305502617,1.74691628e-06,0
0.226,29.8472984,30,0.00305502617,1.74691628e-06,0
0.2261,29.8473119,30,0.00305228528,1.67846729e-06,0
0.2262,29.8473254,30,0.00305228528,1.67846729e-06,0
0.2263,29.8473389,30,0.00305228528,1.67846729e-06,0
0.2264,29.8473524,30,0.00305228528,1.67846729e-06,0
0.2265,29.8473659,30,0.00305228528,1.67846729e-06,0
0.2266,29.8473795,30,0.00305228528,1.67846729e-06,0
0.2267,29.847393,30,0.00305228528,1.67846729e-06,0
0.2268,29.8474065,30,0.00305228528,1.67846729e-06,0
0.2269,29.84742,30,0.00305228528,1.67846729e-06,0
0.227,29.8474335,30,0.00305228528,1.67846729e-06,0
0.2271,29.8474465,30,0.00304965178,1.61270032e-06,0
0.2272,29.8474595,30,0.00304965178,1.61270032e-06,0
0.2273,29.8474724,30,0.00304965178,1.61270032e-06,0
0.2274,29.8474854,30,0.00304965178,1.61270032e-06,0
0.2275,29.8474984,30,0.00304965178,1.61270032e-06,0
0.2276,29.8475114,30,0.00304965178,1.61270032e-06,0
0.2277,29.8475244,30,0.00304965178,1.61270032e-06,0
0.2278,29.8475373,30,0.00304965178,1.61270032e-06,0
0.2279,29.8475503,30,0.00304965178,1.61270032e-06,0
0.228,29.8475633,30,0.00304965178,1.61270032e-06,0
0.2281,29.8475758,30,0.00304712147,1.54951028e-06,0
0.2282,29.8475882,30,0.00304712147,1.54951028e-06,0
0.2283,29.8476007,30,0.00304712147,1.54951028e-06,0
0.2284,29.8476132,30,0.00304712147,1.54951028e-06,0
0.2285,29.8476257,30,0.00304712147,1.54951028e-06,0
0.2286,29.8476381,30,0.00304712147,1.54951028e-06,0
0.2287,29.8476506,30,0.00304712147,1.54951028e-06,0
0.2288,29.8476631,30,0.00304712147,1.54951028e-06,0
0.2289,29.8476755,30,0.00304712147,1.54951028e-06,0
0.229,29.847688,30,0.00304712147,1.54951028e-06,0
0.2291,29.8477,30,0.0030446903,1.4887962e-06,0
0.2292,29.847712,30,0.0030446903,1.4887962e-06,0
0.2293,29.847724,30,0.0030446903,1.4887962e-06,0
0.2294,29.8477359,30,0.0030446903,1.4887962e-06,0
0.2295,29.8477479,30,0.0030446903,1.4887962e-06,0
0.2296,29.8477599,30,0.0030446903,1.4887962e-06,0
0.2297,29.8477719,30,0.0030446903,1.4887962e-06,0
0.2298,29.8477839,30,0.0030446903,1.4887962e-06,0
0.2299,29.8477959,30,0.0030446903,1.4887962e-06,0
0.23,29.8478078,30,0.0030446903,1.4887962e-06,0
0.2301,29.8478194,30,0.0030423544,1.43046107e-06,0
0.2302,29.8478309,30,0.0030423544,1.43046107e-06,0
0.2303,29.8478424,30,0.0030423544,1.43046107e-06,0
0.2304,29.8478539,30,0.0030423544,1.43046107e-06,0
0.2305,29.8478654,30,0.0030423544,1.43046107e-06,0
0.2306,29.8478769,30,0.0030423544,1.43046107e-06,0
0.2307,29.8478884,30,0.0030423544,1.43046107e-06,0
0.2308,29.8479,30,0.0030423544,1.43046107e-06,0
0.2309,29.8479115,30,0.0030423544,1.43046107e-06,0
0.231,29.847923,30,0.0030423544,1.43046107e-06,0
0.2311,29.847934,30,0.00304011002,1.37441166e-06,0
0.2312,29.8479451,30,0.00304011002,1.37441166e-06,0
0.2313,29.8479562,30,0.00304011002,1.37441166e-06,0
0.2314,29.8479672,30,0.00304011002,1.37441166e-06,0
0.2315,29.8479783,30,0.00304011002,1.37441166e-06,0
0.2316,29.8479894,30,0.00304011002,1.37441166e-06,0
0.2317,29.8480004,30,0.00304011002,1.37441166e-06,0
0.2318,29.8480115,30,0.00304011002,1.37441166e-06,0
0.2319,29.8480225,30,0.00304011002,1.37441166e-06,0
0.232,29.8480336,30,0.00304011002,1.37441166e-06,0
0.2321,29.8480442,30,0.00303795358,1.32055843e-06,0
0.2322,29.8480549,30,0.00303795358,1.32055843e-06,0
0.2323,29.8480655,30,0.00303795358,1.32055843e-06,0
0.2324,29.8480761,30,0.00303795358,1.32055843e-06,0
0.2325,29.8480867,30,0.00303795358,1.32055843e-06,0
0.2326,29.8480974,30,0.00303795358,1.32055843e-06,0
0.2327,29.848108,30,0.00303795358,1.32055843e-06,0
0.2328,29.8481186,30,0.00303795358,1.32055843e-06,0
0.2329,29.8481293,30,0.00303795358,1.32055843e-06,0
0.233,29.8481399,30,0.00303795358,1.32055843e-06,0
0.2331,29.8481501,30,0.00303588164,1.26881531e-06,0
0.2332,29.8481603,30,0.00303588164,1.26881531e-06,0
0.2333,29.8481705,30,0.00303588164,1.26881531e-06,0
0.2334,29.8481807,30,0.00303588164,1.26881531e-06,0
0.2335,29.848191,30,0.00303588164,1.26881531e-06,0
0.2336,29.8482012,30,0.00303588164,1.26881531e-06,0
0.2337,29.8482114,30,0.00303588164,1.26881531e-06,0
0.2338,29.8482216,30,0.00303588164,1.26881531e-06,0
0.2339,29.8482318,30,0.00303588164,1.26881531e-06,0
0.234,29.848242,30,0.00303588164,1.26881531e-06,0
0.2341,29.8482518,30,0.00303389088,1.21909964e-06,0
0.2342,29.8482616,30,0.00303389088,1.21909964e-06,0
0.2343,29.8482715,30,0.00303389088,1.21909964e-06,0
0.2344,29.8482813,30,0.00303389088,1.21909964e-06,0
0.2345,29.8482911,30,0.00303389088,1.21909964e-06,0
0.2346,29.8483009,30,0.00303389088,1.21909964e-06,0
0.2347,29.8483107,30,0.00303389088,1.21909964e-06,0
0.2348,29.8483205,30,0.00303389088,1.21909964e-06,0
0.2349,29.8483303,30,0.00303389088,1.21909964e-06,0
0.235,29.8483401,30,0.00303389088,1.21909964e-06,0
0.2351,29.8483496,30,0.00303197812,1.17133196e-06,0
0.2352,29.848359,30,0.00303197812,1.17133196e-06,0
0.2353,29.8483684,30,0.00303197812,1.17133196e-06,0
0.2354,29.8483779,30,0.00303197812,1.17133196e-06,0
0.2355,29.8483873,30,0.00303197812,1.17133196e-06,0
0.2356,29.8483967,30,0.00303197812,1.17133196e-06,0
0.2357,29.8484061,30,0.00303197812,1.17133196e-06,0
0.2358,29.8484156,30,0.00303197812,1.17133196e-06,0
0.2359,29.848425,30,0.00303197812,1.17133196e-06,0
0.236,29.8484344,30,0.00303197812,1.17133196e-06,0
0.2361,29.8484435,30,0.00303014031,1.12543594e-06,0
0.2362,29.8484525,30,0.00303014031,1.12543594e-06,0
0.2363,29.8484616,30,0.00303014031,1.12543594e-06,0
0.2364,29.8484707,30,0.00303014031,1.12543594e-06,0
0.2365,29.8484797,30,0.00303014031,1.12543594e-06,0
0.2366,29.8484888,30,0.00303014031,1.12543594e-06,0
0.2367,29.8484978,30,0.00303014031,1.12543594e-06,0
0.2368,29.8485069,30,0.00303014031,1.12543594e-06,0
0.2369,29.8485159,30,0.00303014031,1.12543594e-06,0
0.237,29.848525,30,0.00303014031,1.12543594e-06,0
0.2371,29.8485337,30,0.00302837452,1.08133826e-06,0
0.2372,29.8485424,30,0.00302837452,1.08133826e-06,0
0.2373,29.8485511,30,0.00302837452,1.08133826e-06,0
0.2374,29.8485598,30,0.00302837452,1.08133826e-06,0
0.2375,29.8485685,30,0.00302837452,1.08133826e-06,0
0.2376,29.8485772,30,0.00302837452,1.08133826e-06,0
0.2377,29.8485859,30,0.00302837452,1.08133826e-06,0
0.2378,29.8485946,30,0.00302837452,1.08133826e-06,0
0.2379,29.8486033,30,0.00302837452,1.08133826e-06,0
0.238,29.848612,30,0.00302837452,1.08133826e-06,0
0.2381,29.8486204,30,0.00302667791,1.03896845e-06,0
0.2382,29.8486288,30,0.00302667791,1.03896845e-06,0
0.2383,29.8486371,30,0.00302667791,1.03896845e-06,0
0.2384,29.8486455,30,0.00302667791,1.03896845e-06,0
0.2385,29.8486539,30,0.00302667791,1.03896845e-06,0
0.2386,29.8486622,30,0.00302667791,1.03896845e-06,0
0.2387,29.8486706,30,0.00302667791,1.03896845e-06,0
0.2388,29.8486789,30,0.00302667791,1.03896845e-06,0
0.2389,29.8486873,30,0.00302667791,1.03896845e-06,0
0.239,29.8486957,30,0.00302667791,1.03896845e-06,0
0.2391,29.8487037,30,0.00302504778,9.9825881e-07,0
0.2392,29.8487117,30,0.00302504778,9.9825881e-07,0
0.2393,29.8487198,30,0.00302504778,9.9825881e-07,0
0.2394,29.8487278,30,0.00302504778,9.9825881e-07,0
0.2395,29.8487358,30,0.00302504778,9.9825881e-07,0
0.2396,29.8487439,30,0.00302504778,9.9825881e-07,0
0.2397,29.8487519,30,0.00302504778,9.9825881e-07,0
0.2398,29.8487599,30,0.00302504778,9.9825881e-07,0
0.2399,29.848768,30,0.00302504778,9.9825881e-07,0
0.24,29.848776,30,0.00302504778,9.9825881e-07,0
0.2401,29.8487837,30,0.00302348152,9.5914428e-07,0
0.2402,29.8487915,30,0.00302348152,9.5914428e-07,0
0.2403,29.8487992,30,0.00302348152,9.5914428e-07,0
0.2404,29.8488069,30,0.00302348152,9.5914428e-07,0
0.2405,29.8488146,30,0.00302348152,9.5914428e-07,0
0.2406,29.8488223,30,0.00302348152,9.5914428e-07,0
0.2407,29.8488301,30,0.00302348152,9.5914428e-07,0
0.2408,29.8488378,30,0.00302348152,9.5914428e-07,0
0.2409,29.8488455,30,0.00302348152,9.5914428e-07,0
0.241,29.8488532,30,0.00302348152,9.5914428e-07,0
0.2411,29.8488606,30,0.00302197663,9.21562366e-07,0
0.2412,29.848868,30,0.00302197663,9.21562366e-07,0
0.2413,29.8488755,30,0.00302197663,9.21562366e-07,0
0.2414,29.8488829,30,0.00302197663,9.21562366e-07,0
0.2415,29.8488903,30,0.00302197663,9.21562366e-07,0
0.2416,29.8488977,30,0.00302197663,9.21562366e-07,0
0.2417,29.8489051,30,0.00302197663,9.21562366e-07,0
0.2418,29.8489126,30,0.00302197663,9.21562366e-07,0
0.2419,29.84892,30,0.00302197663,9.21562366e-07,0
0.242,29.8489274,30,0.00302197663,9.21562366e-07,0
0.2421,29.8489345,30,0.00302053071,8.85453016e-07,0
0.2422,29.8489416,30,0.00302053071,8.85453016e-07,0
0.2423,29.8489488,30,0.00302053071,8.85453016e-07,0
0.2424,29.8489559,30,0.00302053071,8.85453016e-07,0
0.2425,29.848963,30,0.00302053071,8.85453016e-07,0
0.2426,29.8489701,30,0.00302053071,8.85453016e-07,0
0.2427,29.8489773,30,0.00302053071,8.85453016e-07,0
0.2428,29.8489844,30,0.00302053071,8.85453016e-07,0
0.2429,29.8489915,30,0.00302053071,8.85453016e-07,0
0.243,29.8489987,30,0.00302053071,8.85453016e-07,0
0.2431,29.8490055,30,0.00301914144,8.50758528e-07,0
0.2432,29.8490124,30,0.00301914144,8.50758528e-07,0
0.2433,29.8490192,30,0.00301914144,8.50758528e-07,0
0.2434,29.849026,30,0.00301914144,8.50758528e-07,0
0.2435,29.8490329,30,0.00301914144,8.50758528e-07,0
0.2436,29.8490397,30,0.00301914144,8.50758528e-07,0
0.2437,29.8490466,30,0.00301914144,8.50758528e-07,0
0.2438,29.8490534,30,0.00301914144,8.50758528e-07,0
0.2439,29.8490603,30,0.00301914144,8.50758528e-07,0
0.244,29.8490671,30,0.00301914144,8.50758528e-07,0
0.2441,29.8490737,30,0.00301780661,8.17423466e-07,0
0.2442,29.8490803,30,0.00301780661,8.17423466e-07,0
0.2443,29.8490869,30,0.00301780661,8.17423466e-07,0
0.2444,29.8490935,30,0.00301780661,8.17423466e-07,0
0.2445,29.8491,30,0.00301780661,8.17423466e-07,0
0.2446,29.8491066,30,0.00301780661,8.17423466e-07,0
0.2447,29.8491132,30,0.00301780661,8.17423466e-07,0
0.2448,29.8491198,30,0.00301780661,8.17423466e-07,0
0.2449,29.8491263,30,0.00301780661,8.17423466e-07,0
0.245,29.8491329,30,0.00301780661,8.17423466e-07,0
0.2451,29.8491392,30,0.00301652408,7.85394564e-07,0
0.2452,29.8491456,30,0.00301652408,7.85394564e-07,0
0.2453,29.8491519,30,0.00301652408,7.85394564e-07,0
0.2454,29.8491582,30,0.00301652408,7.85394564e-07,0
0.2455,29.8491645,30,0.00301652408,7.85394564e-07,0
0.2456,29.8491709,30,0.00301652408,7.85394564e-07,0
0.2457,29.8491772,30,0.00301652408,7.85394564e-07,0
0.2458,29.8491835,30,0.00301652408,7.85394564e-07,0
0.2459,29.8491898,30,0.00301652408,7.85394564e-07,0
0.246,29.8491961,30,0.00301652408,7.85394564e-07,0
0.2461,29.8492022,30,0.0030152918,7.54620642e-07,0
0.2462,29.8492083,30,0.0030152918,7.54620642e-07,0
0.2463,29.8492144,30,0.0030152918,7.54620642e-07,0
0.2464,29.8492204,30,0.0030152918,7.54620642e-07,0
0.2465,29.8492265,30,0.0030152918,7.54620642e-07,0
0.2466,29.8492326,30,0.0030152918,7.54620642e-07,0
0.2467,29.8492387,30,0.0030152918,7.54620642e-07,0
0.2468,29.8492447,30,0.0030152918,7.54620642e-07,0
0.2469,29.8492508,30,0.0030152918,7.54620642e-07,0
0.247,29.8492569,30,0.0030152918,7.54620642e-07,0
0.2471,29.8492627,30,0.00301410781,7.25052527e-07,0
0.2472,29.8492686,30,0.00301410781,7.25052527e-07,0
0.2473,29.8492744,30,0.00301410781,7.25052527e-07,0
0.2474,29.8492802,30,0.00301410781,7.25052527e-07,0
0.2475,29.8492861,30,0.00301410781,7.25052527e-07,0
0.2476,29.8492919,30,0.00301410781,7.25052527e-07,0
0.2477,29.8492977,30,0.00301410781,7.25052527e-07,0
0.2478,29.8493036,30,0.00301410781,7.25052527e-07,0
0.2479,29.8493094,30,0.00301410781,7.25052527e-07,0
0.248,29.8493152,30,0.00301410781,7.25052527e-07,0
0.2481,29.8493208,30,0.00301297021,6.96642974e-07,0
0.2482,29.8493265,30,0.00301297021,6.96642974e-07,0
0.2483,29.8493321,30,0.00301297021,6.96642974e-07,0
0.2484,29.8493377,30,0.00301297021,6.96642974e-07,0
0.2485,29.8493433,30,0.00301297021,6.96642974e-07,0
0.2486,29.8493489,30,0.00301297021,6.96642974e-07,0
0.2487,29.8493545,30,0.00301297021,6.96642974e-07,0
0.2488,29.8493601,30,0.00301297021,6.96642974e-07,0
0.2489,29.8493657,30,0.00301297021,6.96642974e-07,0
0.249,29.8493713,30,0.00301297021,6.96642974e-07,0
0.2491,29.8493767,30,0.00301187719,6.69346584e-07,0
0.2492,29.8493821,30,0.00301187719,6.69346584e-07,0
0.2493,29.8493875,30,0.00301187719,6.69346584e-07,0
0.2494,29.8493929,30,0.00301187719,6.69346584e-07,0
0.2495,29.8493982,30,0.00301187719,6.69346584e-07,0
0.2496,29.8494036,30,0.00301187719,6.69346584e-07,0
0.2497,29.849409,30,0.00301187719,6.69346584e-07,0
0.2498,29.8494144,30,0.00301187719,6.69346584e-07,0
0.2499,29.8494198,30,0.00301187719,6.69346584e-07,0
0.25,29.8494252,30,0.00301187719,6.69346584e-07,0
0.2501,29.8494304,30,0.00301082699,6.43119742e-07,0
0.2502,29.8494355,30,0.00301082699,6.43119742e-07,0
0.2503,29.8494407,30,0.00301082699,6.43119742e-07,0
0.2504,29.8494459,30,0.00301082699,6.43119742e-07,0
0.2505,29.8494511,30,0.00301082699,6.43119742e-07,0
0.2506,29.8494562,30,0.00301082699,6.43119742e-07,0
0.2507,29.8494614,30,0.00301082699,6.43119742e-07,0
0.2508,29.8494666,30,0.00301082699,6.43119742e-07,0
0.2509,29.8494718,30,0.00301082699,6.43119742e-07,0
0.251,29.8494769,30,0.00301082699,6.43119742e-07,0
0.2511,29.8494819,30,0.00300981794,6.1792054e-07,0
0.2512,29.8494869,30,0.00300981794,6.1792054e-07,0
0.2513,29.8494919,30,0.00300981794,6.1792054e-07,0
0.2514,29.8494968,30,0.00300981794,6.1792054e-07,0
0.2515,29.8495018,30,0.00300981794,6.1792054e-07,0
0.2516,29.8495068,30,0.00300981794,6.1792054e-07,0
